data_hora,AnoCol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q1_num,q1_ord,q1_sentimento,q2_cat,q3_num,q3_ord,q3_nivel,q4_texto,q5_texto,q6_num,q6_ord,q7_cat,q8_ord,q9_cat,q10_num,q10_ord,q11_cat,q12_cat,q13_num,q13_ord,q14_num,q14_ord,q15_num,q15_ord,q16_num,q16_ord,q17_num,q17_ord,q18_num,q18_ord,q19_texto,q20_texto
2025-09-22T14:15:09Z,2025,5,Acompanhamento do desempenho e frequência dos jovens,4,"Horário
Focar 
Distância","Exercer o trabalho 
Encorajamento 
Horário",4,Sim,Contribui significativamente,"Acesso a materiais institucionais (manuais, guias, outros)",4,Whatsapp,Diariamente,4,4,4,4,4,4,Ter mais ppe,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),Horário Focar Distância,Exercer o trabalho Encorajamento Horário,4,4,Sim (Possui protocolos),Contribui significativamente,Múltiplas formas / Outras práticas,4,4,WhatsApp exclusivo,Diariamente,4,4,4,4,4,4,4,4,4,4,4,4,Ter mais ppe,Não
2025-09-22T14:21:43Z,2025,4,Orientação e supervisão direta das atividades dos jovens,4,"Demandar tarefas condizentes com o nível de conhecimento;
Fazer a programação semanal;
Planejar tarefas  de alta performance b","Disponibilidade 
Comunicação  efetiva 
Dedicação com foco na resolução das demandas
",5,Sim,É fundamental,Apresentação formal à equipe,5,Whatsapp,Mensalmente,3,5,3,3,4,5,"Aproveitamento deles no término desse processo. 
Realizaçao de projetos na área de atuação do referido aluno.",Não.,4,4,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),Demandar tarefas condizentes com o nível de conhecimento; Fazer a programação semanal; Planejar tarefas de alta performance b,Disponibilidade Comunicação efetiva Dedicação com foco na resolução das demandas,5,5,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,5,5,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,3,3,5,5,3,3,3,3,4,4,5,5,Aproveitamento deles no término desse processo. Realizaçao de projetos na área de atuação do referido aluno.,Não.
2025-09-23T09:36:06Z,2025,5,Acolhimento e integração dos jovens,5,"Orientação, qualificação do profissional, e o que ele vai se tornar","Convivência com os jovem, aprendo e ensino , passagem de experiências",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Diariamente,3,5,3,5,5,5,Acredito que na parte de apresentação dos setores e colegas,Não,5,5,Positivo (4-5),Outras atribuições,5,5,Alto desafio (4-5),"Orientação, qualificação do profissional, e o que ele vai se tornar","Convivência com os jovem, aprendo e ensino , passagem de experiências",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Diariamente,3,3,5,5,3,3,5,5,5,5,5,5,Acredito que na parte de apresentação dos setores e colegas,Não
2025-09-23T10:00:30Z,2025,4,Acolhimento e integração dos jovens,4,"A ausência  do concurso público,  para o apoio ap PPE;
Tempo maior de duração  para 3anos;
Jequié voltar  a ser Núcleo  de saúde.","Acolhimento;
Solidariedade ;
Compromisso  com a gestão  pública.",5,Talvez,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Reuniões presenciais,Semanalmente,4,3,4,4,4,4,"Ter encontro quinzenais, diálogos e atualizacoes pernamanente.","A deficiencia  do concurso público, existencia  da terceirização  e precarização.",4,4,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"A ausência do concurso público, para o apoio ap PPE; Tempo maior de duração para 3anos; Jequié voltar a ser Núcleo de saúde.",Acolhimento; Solidariedade ; Compromisso com a gestão pública.,5,5,Não tenho certeza / Talvez,É fundamental,Acompanhamento por servidor mais experiente,4,4,Outros canais,Semanalmente,4,4,3,3,4,4,4,4,4,4,4,4,"Ter encontro quinzenais, diálogos e atualizacoes pernamanente.","A deficiencia do concurso público, existencia da terceirização e precarização."
2025-09-23T10:04:02Z,2025,5,Articulação entre gestão central do PPE e o orgão,4,"Falta de ética profissional dos tècnicos, pedido de movimentação por motivos pessoais, falta de pessoal para acompanhar as demandas diárias do Programa","acompanhar o aprendizado dos beneficiários, poder ajudar na lotação nas Unidades demandantes",3,Não,Contribui significativamente,"Acesso a materiais institucionais (manuais, guias, outros)",4,E-mail,Diariamente,1,4,2,4,4,4,esclarecimneto sobre o rela mundo do trabalho formal para os beneficiarios,clareza sobre o papel dos tecnicos no trabalho,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Falta de ética profissional dos tècnicos, pedido de movimentação por motivos pessoais, falta de pessoal para acompanhar as demandas diárias do Programa","acompanhar o aprendizado dos beneficiários, poder ajudar na lotação nas Unidades demandantes",3,3,Não (Não possui),Contribui significativamente,Múltiplas formas / Outras práticas,4,4,E-mail exclusivo,Diariamente,1,1,4,4,2,2,4,4,4,4,4,4,esclarecimneto sobre o rela mundo do trabalho formal para os beneficiarios,clareza sobre o papel dos tecnicos no trabalho
2025-09-23T12:32:33Z,2025,5,Acompanhamento do desempenho e frequência dos jovens,5,"Avaliar bem, acompalhar a frequencia.",Nada a declarar,5,Sim,É fundamental,Apresentação formal à equipe,5,E-mail,Semanalmente,2,5,3,5,5,5,Sem sujestoes no momento,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,5,5,Alto desafio (4-5),"Avaliar bem, acompalhar a frequencia.",Nada a declarar,5,5,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,5,5,E-mail exclusivo,Semanalmente,2,2,5,5,3,3,5,5,5,5,5,5,Sem sujestoes no momento,Não
2025-09-23T13:25:10Z,2025,5,Acompanhamento das frequências e assinatura das mesmas,3,Lidar com a imaturidade de alguns,Fica muito fácil quando os jovens inseridos vem com perfil para a função,5,Não,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,3,Whatsapp,Quando existe necessidade,3,3,3,3,3,4,Que existisse um projeto específico com foco na integração entre eles e nas relações interpessoais no trabalho.,Acho que deveria ter um monitoramento específico que orientasse sobre relações interpessoais.,5,5,Positivo (4-5),Outras atribuições,3,3,Desafio moderado (3),Lidar com a imaturidade de alguns,Fica muito fácil quando os jovens inseridos vem com perfil para a função,5,5,Não (Não possui),Contribui significativamente,Acompanhamento por servidor mais experiente,3,3,WhatsApp exclusivo,Raramente / Eventual,3,3,3,3,3,3,3,3,3,3,4,4,Que existisse um projeto específico com foco na integração entre eles e nas relações interpessoais no trabalho.,Acho que deveria ter um monitoramento específico que orientasse sobre relações interpessoais.
2025-09-23T15:22:15Z,2025,5,Acompanhamento do desempenho e frequência dos jovens,4,Baixa qualificação educacional dos jovens;falta de oportunidades locais;Dificuldade de articulação entre instituições,"1 Impacto social direto e transformador; 2 O papel permite construir pontes entre diferentes atores: empresas, escolas, ONGs, órgãos públicos e programas como Jovem Aprendiz e Primeiro Emprego.3 Proximidade com a realidade dos jovens",4,Sim,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Whatsapp,Mensalmente,4,5,5,3,4,4,"1 Mentoria entre pares: jovens que já passaram pelo programa podem atuar como tutores dos recém-ingressos, promovendo acolhimento horizontal.; 
2 Fortalecer parcerias com o setor privado: ampliar o leque de empresas participantes, inclusive em áreas como tecnologia, agroindústria e economia criativa.
 3 Campanhas digitais segmentadas: usar redes sociais com linguagem jovem para divulgar o programa, histórias de sucesso e oportunidades.","Inconformidade, não! Apenas sugestões de melhoria",5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),Baixa qualificação educacional dos jovens;falta de oportunidades locais;Dificuldade de articulação entre instituições,"1 Impacto social direto e transformador; 2 O papel permite construir pontes entre diferentes atores: empresas, escolas, ONGs, órgãos públicos e programas como Jovem Aprendiz e Primeiro Emprego.3 Proximidade com a realidade dos jovens",4,4,Sim (Possui protocolos),Contribui significativamente,Acompanhamento por servidor mais experiente,4,4,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,4,4,5,5,5,5,3,3,4,4,4,4,"1 Mentoria entre pares: jovens que já passaram pelo programa podem atuar como tutores dos recém-ingressos, promovendo acolhimento horizontal.; 2 Fortalecer parcerias com o setor privado: ampliar o leque de empresas participantes, inclusive em áreas como tecnologia, agroindústria e economia criativa. 3 Campanhas digitais segmentadas: usar redes sociais com linguagem jovem para divulgar o programa, histórias de sucesso e oportunidades.","Inconformidade, não! Apenas sugestões de melhoria"
2025-09-23T16:08:06Z,2025,5,Orientação e supervisão direta das atividades dos jovens,4,"Adequação do perfil do jovem à atividade que irá desenvolver; manter o envolvimento e interesse do jovem ao seu trabalho; fazê-lo lidar com a idéiade que, apesar de trabalhador, é um educando.",Assertividade na distribuição dos jovens nos setores; Dar bom acolhimento e acompanhamento; assegurá-los de uma boa convivência com demais colaboradores.,5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Diariamente,5,5,1,4,4,4,"Realização periódica de reuniões envolvendo os atores do processo. Gestão, Supervisão e TE's","O período de trabalho é curto (dois anos), o que corta uma boa continuidade do trabalho.",5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),"Adequação do perfil do jovem à atividade que irá desenvolver; manter o envolvimento e interesse do jovem ao seu trabalho; fazê-lo lidar com a idéiade que, apesar de trabalhador, é um educando.",Assertividade na distribuição dos jovens nos setores; Dar bom acolhimento e acompanhamento; assegurá-los de uma boa convivência com demais colaboradores.,5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Diariamente,5,5,5,5,1,1,4,4,4,4,4,4,"Realização periódica de reuniões envolvendo os atores do processo. Gestão, Supervisão e TE's","O período de trabalho é curto (dois anos), o que corta uma boa continuidade do trabalho."
2025-09-23T16:10:50Z,2025,2,acolhimento,2,nenhuma,nenhuma,2,Talvez,Contribui em alguma medida,as vezes,3,Whatsapp,quando necessario,2,3,2,3,3,3,"Que a FESF coloque em cada unidade um funcionário (servidor) da FESF para resolver as situações da FESF, considero essa demanda imprescindível","A falta de um servidor da FESF na unidade, isso faz com que pessoas que não tem nada a ver com a fesf trabalhar para a fesf sem vinculo empregatício. Não concordo com essa politica da FESF.",2,2,Negativo (1-2),Outras atribuições,2,2,Baixo desafio (1-2),nenhuma,nenhuma,2,2,Não tenho certeza / Talvez,Contribui em alguma medida,Múltiplas formas / Outras práticas,3,3,WhatsApp exclusivo,Raramente / Eventual,2,2,3,3,2,2,3,3,3,3,3,3,"Que a FESF coloque em cada unidade um funcionário (servidor) da FESF para resolver as situações da FESF, considero essa demanda imprescindível","A falta de um servidor da FESF na unidade, isso faz com que pessoas que não tem nada a ver com a fesf trabalhar para a fesf sem vinculo empregatício. Não concordo com essa politica da FESF."
2025-09-23T16:24:41Z,2025,4,"Acolhimento e integração dos jovens, encaminhamento de folhas de ponto e demais demandas necessárias.",4,"Tempo, espaço e a necessidade de maior entendimento do papel do ponto focal","Comunicação com os profissionais, facilidade de comunicação com o responsável técnico e com a gestão local",4,Sim,É fundamental,Apresentação formal à equipe,4,E-mail,Mensalmente,4,5,4,4,4,4,Um aviso prévio das novas admissões para assim preparar a melhor forma de receber os novos profissionais.,Não.,4,4,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Tempo, espaço e a necessidade de maior entendimento do papel do ponto focal","Comunicação com os profissionais, facilidade de comunicação com o responsável técnico e com a gestão local",4,4,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,4,4,E-mail exclusivo,Quinzenalmente ou Mensalmente,4,4,5,5,4,4,4,4,4,4,4,4,Um aviso prévio das novas admissões para assim preparar a melhor forma de receber os novos profissionais.,Não.
2025-09-23T16:33:37Z,2025,5,Orientação e supervisão direta das atividades dos jovens,5,"Orientar, 
Coordenar
Ensinar","Aceitar, 
Participar,
Compreender",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Diariamente,5,5,1,5,5,5,Entender a jornada contratual,Não,5,5,Positivo (4-5),Orientação e supervisão direta,5,5,Alto desafio (4-5),"Orientar, Coordenar Ensinar","Aceitar, Participar, Compreender",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Diariamente,5,5,5,5,1,1,5,5,5,5,5,5,Entender a jornada contratual,Não
2025-09-24T12:02:00Z,2025,5,Acompanhamento do desempenho e frequência dos jovens,4,"A disponibilidade da vaga, interesse nas áreas de serviço e  compromisso de jovens do PPE","dedicação na orientação nos setores, estimular ao empenho no conhecimento e nas atividades vislumbrando a formação um grande profissional",4,Sim,É fundamental,todas as formas acima citados,4,todas as ferramentas acima citados,Mensalmente,4,3,2,3,3,3,"Acompanhamento em períodos mais próximo dos orientandos, estimulando ao desempenho nas áreas",Falta de disponibilidade de jovens do PPE,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),"A disponibilidade da vaga, interesse nas áreas de serviço e compromisso de jovens do PPE","dedicação na orientação nos setores, estimular ao empenho no conhecimento e nas atividades vislumbrando a formação um grande profissional",4,4,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,Outros canais,Quinzenalmente ou Mensalmente,4,4,3,3,2,2,3,3,3,3,3,3,"Acompanhamento em períodos mais próximo dos orientandos, estimulando ao desempenho nas áreas",Falta de disponibilidade de jovens do PPE
2025-09-24T15:10:32Z,2025,5,Acolhimento e integração dos jovens,5,"1-Levar coordenadores diretos para nível de entendimento a respeito do Progama.
2-Buscar manter o PPE SEM DESVIO DE FUNÇÃO.
3-Mediar Conflitos","Acesso direto ao PPE
Facilidade de comunicação com o PPE
Parceria direta com a equipe da FESF_SUS",4,Não,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Telefone celular,Diariamente,5,5,1,4,5,5,"o Ponto Focal Deve ser Alguem que possua autonomia junto com a gestão,  e nao ser ingnorado e ser respossabilizado quando ha intercorrências.",Esclarecimento ativo diretaMENTE A gESTÃO FORA FORA DA UNIDADE. O ESPAÇO DEIXA-O EN ZONA DE  CONFORTO.,5,5,Positivo (4-5),Outras atribuições,5,5,Alto desafio (4-5),1-Levar coordenadores diretos para nível de entendimento a respeito do Progama. 2-Buscar manter o PPE SEM DESVIO DE FUNÇÃO. 3-Mediar Conflitos,Acesso direto ao PPE Facilidade de comunicação com o PPE Parceria direta com a equipe da FESF_SUS,4,4,Não (Não possui),É fundamental,Acompanhamento por servidor mais experiente,4,4,Telefone / Contato direto,Diariamente,5,5,5,5,1,1,4,4,5,5,5,5,"o Ponto Focal Deve ser Alguem que possua autonomia junto com a gestão, e nao ser ingnorado e ser respossabilizado quando ha intercorrências.",Esclarecimento ativo diretaMENTE A gESTÃO FORA FORA DA UNIDADE. O ESPAÇO DEIXA-O EN ZONA DE CONFORTO.
2025-09-25T09:41:10Z,2025,5,Orientação e supervisão direta das atividades dos jovens,5,Manter o foco no objetivo principal; tempo para acompanhamento e demonstrar proatividade.,Facilitar a adaptação; orientar o profissional sobre o que é esperado na Unidade e   retorno dos ensinamentos passados.,4,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,E-mail,Quinzenalmente,2,3,3,3,4,4,"Fomentar o fortalecimento dos vínculos familiares e comunitários, e o acesso à saúde, educação, trabalho e lazer.",Não,5,5,Positivo (4-5),Orientação e supervisão direta,5,5,Alto desafio (4-5),Manter o foco no objetivo principal; tempo para acompanhamento e demonstrar proatividade.,Facilitar a adaptação; orientar o profissional sobre o que é esperado na Unidade e retorno dos ensinamentos passados.,4,4,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,4,4,E-mail exclusivo,Quinzenalmente ou Mensalmente,2,2,3,3,3,3,3,3,4,4,4,4,"Fomentar o fortalecimento dos vínculos familiares e comunitários, e o acesso à saúde, educação, trabalho e lazer.",Não
2025-10-22T15:41:19Z,2025,5,Articulação entre gestão central do PPE e o orgão,4,"Integração do PPE ao serviço,  ambiente físico específico para o PPE, aplicação das normas e rotinas","Comunicação efetiva, coordenação assistida, inserção e bom relacionamento com a equipe multidisciplinar",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Whatsapp,Diariamente,4,4,5,4,4,5,"Realizar rotações em diversos serviços e setores das unidades, enquadrando o PPE nos serviços com melhor rendimento",Negativo,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Integração do PPE ao serviço, ambiente físico específico para o PPE, aplicação das normas e rotinas","Comunicação efetiva, coordenação assistida, inserção e bom relacionamento com a equipe multidisciplinar",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,4,4,WhatsApp exclusivo,Diariamente,4,4,4,4,5,5,4,4,4,4,5,5,"Realizar rotações em diversos serviços e setores das unidades, enquadrando o PPE nos serviços com melhor rendimento",Negativo
2026-05-19T09:59:53Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,4,Nenhum a se ressaltar,"Acho que um diálogo aberto, interação e ver o desenvolvimento",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,E-mail,Diariamente,5,5,5,5,5,5,Acho que maiores capacitação,No momento está tudo funcionando normalmente,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),Nenhum a se ressaltar,"Acho que um diálogo aberto, interação e ver o desenvolvimento",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,E-mail exclusivo,Diariamente,5,5,5,5,5,5,5,5,5,5,5,5,Acho que maiores capacitação,No momento está tudo funcionando normalmente
2026-05-19T10:25:26Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,5,"Tomada de decisão, limitações  e comunicação .","Relacionamento, autonomia e estratégica do trabalho.",5,Não,É fundamental,"Acesso a materiais institucionais (manuais, guias, outros)",5,E-mail,Quinzenalmente,1,5,1,5,5,5,"Investir em escuta ativa e qualificação da equipe.
Definir claramente papéis e responsabilidade.
Criar fluxos definidos de informação .",Manual operacional único e integrado,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,5,5,Alto desafio (4-5),"Tomada de decisão, limitações e comunicação .","Relacionamento, autonomia e estratégica do trabalho.",5,5,Não (Não possui),É fundamental,Múltiplas formas / Outras práticas,5,5,E-mail exclusivo,Quinzenalmente ou Mensalmente,1,1,5,5,1,1,5,5,5,5,5,5,Investir em escuta ativa e qualificação da equipe. Definir claramente papéis e responsabilidade. Criar fluxos definidos de informação .,Manual operacional único e integrado
2026-05-19T10:44:05Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,5,"Frequência ( entendimento dos jovens quanto o cumprimento das mesmas)

Atestados ( eles geralmente não sinalizam ao ponto focal que estão afastados )


Cumprimento de carga horária e uso do fardamento.","ARTICULAÇÃO DO PROJETO PARA COM A UNIDADE, DANDO UMA FLEXIBILIDADE PARA UMA FOLGA QUINZENAL TENDO EM VISTA AS ATRIBUIÇÕES E DEMANDAS DO PONTO FOCAL",4,Sim,Contribui significativamente,Participação em eventos de integração,5,Whatsapp,Semanalmente,3,3,4,2,3,4,Nada a Declarar,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,5,5,Alto desafio (4-5),Frequência ( entendimento dos jovens quanto o cumprimento das mesmas) Atestados ( eles geralmente não sinalizam ao ponto focal que estão afastados ) Cumprimento de carga horária e uso do fardamento.,"ARTICULAÇÃO DO PROJETO PARA COM A UNIDADE, DANDO UMA FLEXIBILIDADE PARA UMA FOLGA QUINZENAL TENDO EM VISTA AS ATRIBUIÇÕES E DEMANDAS DO PONTO FOCAL",4,4,Sim (Possui protocolos),Contribui significativamente,Múltiplas formas / Outras práticas,5,5,WhatsApp exclusivo,Semanalmente,3,3,3,3,4,4,2,2,3,3,4,4,Nada a Declarar,Não
2026-05-19T10:50:41Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,5,"Inexperiência dos PPEs, Imaturidade  e  adaptar os mesmo a rotina de trabalho","Eles dominam ferramentas digitais, planilhas, aplicativos e sistemas com muita naturalidade, dinâmicos e Proativos",5,Não tenho certeza,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,5,E-mail,Diariamente,1,4,5,3,4,5,Maior acompanhamento de psicólogos para os PPEs,Inserir no seu curso de formação sobre rotinas administrativas e de trabalho,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,5,5,Alto desafio (4-5),"Inexperiência dos PPEs, Imaturidade e adaptar os mesmo a rotina de trabalho","Eles dominam ferramentas digitais, planilhas, aplicativos e sistemas com muita naturalidade, dinâmicos e Proativos",5,5,Não tenho certeza / Talvez,Contribui significativamente,Acompanhamento por servidor mais experiente,5,5,E-mail exclusivo,Diariamente,1,1,4,4,5,5,3,3,4,4,5,5,Maior acompanhamento de psicólogos para os PPEs,Inserir no seu curso de formação sobre rotinas administrativas e de trabalho
2026-05-19T11:15:51Z,2026,5,Articulação entre gestão central do PPE e o orgão,4,"Quantidade extensa de Unidades para lotação, quatidade extensa de movimentações solicitadas, contato de pontos focais espalhados pelas Unidades do Estado","Conexão com a FESF, conexão com a Casa Civil e Comitê Gestor",4,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,E-mail,Diariamente,3,4,3,3,4,5,FLUXOS DE COMUNICAÇÃO MAIS CLAROS,NÃO,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Quantidade extensa de Unidades para lotação, quatidade extensa de movimentações solicitadas, contato de pontos focais espalhados pelas Unidades do Estado","Conexão com a FESF, conexão com a Casa Civil e Comitê Gestor",4,4,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,4,4,E-mail exclusivo,Diariamente,3,3,4,4,3,3,3,3,4,4,5,5,FLUXOS DE COMUNICAÇÃO MAIS CLAROS,NÃO
2026-05-19T11:28:56Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,5,"Mudança de unidade do PPE quando necessário, e a falta de mais Administrativo, e algumas dificuldades em se adaptar ao setor, mas sempre se resolve.","Tenho facilidade em relacionamento com todos eles, e sendo assim as coisas fluir muito bem",5,Não tenho certeza,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,E-mail,Diariamente,4,4,1,5,5,5,Ate o momento está tudo perfeito,Na questão de remanejamento para a Unidade  na questão de endereço da moradia do mesmo,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,5,5,Alto desafio (4-5),"Mudança de unidade do PPE quando necessário, e a falta de mais Administrativo, e algumas dificuldades em se adaptar ao setor, mas sempre se resolve.","Tenho facilidade em relacionamento com todos eles, e sendo assim as coisas fluir muito bem",5,5,Não tenho certeza / Talvez,É fundamental,Acompanhamento por servidor mais experiente,5,5,E-mail exclusivo,Diariamente,4,4,4,4,1,1,5,5,5,5,5,5,Ate o momento está tudo perfeito,Na questão de remanejamento para a Unidade na questão de endereço da moradia do mesmo
2026-05-19T12:07:01Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,4,"Muitos participantes ingressam no primeiro vínculo profissional, necessitando de orientação contínua quanto às rotinas administrativas, postura profissional, cumprimento de horários, fluxo institucional e utilização adequada dos sistemas e equipamentos de trabalho.","Acompanhar a evolução dos PPEs e contribuir para a formação profissional e pessoal dos jovens proporciona uma experiência enriquecedora, permitindo compartilhar conhecimentos e fortalecer competências no ambiente de trabalho.",3,Sim,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Reuniões presenciais,Semanalmente,5,4,4,4,4,5,"Fortalecer o processo de acolhimento inicial, melhorar a comunicação entre as equipes envolvidas, promover capacitações continuas, ampliar o acompanhamento continuo dos PPEs, estimular ações integradas e de valorização",NÃO,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),"Muitos participantes ingressam no primeiro vínculo profissional, necessitando de orientação contínua quanto às rotinas administrativas, postura profissional, cumprimento de horários, fluxo institucional e utilização adequada dos sistemas e equipamentos de trabalho.","Acompanhar a evolução dos PPEs e contribuir para a formação profissional e pessoal dos jovens proporciona uma experiência enriquecedora, permitindo compartilhar conhecimentos e fortalecer competências no ambiente de trabalho.",3,3,Sim (Possui protocolos),Contribui significativamente,Acompanhamento por servidor mais experiente,4,4,Outros canais,Semanalmente,5,5,4,4,4,4,4,4,4,4,5,5,"Fortalecer o processo de acolhimento inicial, melhorar a comunicação entre as equipes envolvidas, promover capacitações continuas, ampliar o acompanhamento continuo dos PPEs, estimular ações integradas e de valorização",NÃO
2026-05-19T15:07:53Z,2026,4,Acolhimento e integração dos jovens,1,"A falta de concurso público  na área  da saúde, é terceirização  e precarização  do trabalho","Acolhimento,  solidariedade  e orientação",4,Sim,É fundamental,Apresentação formal à equipe,4,Whatsapp,Diariamente,4,3,5,1,3,4,Ser esse acolhimento  semana e permanente,Ter mais servidores efetivos oriundos  dos concursos públicos.,4,4,Positivo (4-5),Outras atribuições,1,1,Baixo desafio (1-2),"A falta de concurso público na área da saúde, é terceirização e precarização do trabalho","Acolhimento, solidariedade e orientação",4,4,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,4,4,WhatsApp exclusivo,Diariamente,4,4,3,3,5,5,1,1,3,3,4,4,Ser esse acolhimento semana e permanente,Ter mais servidores efetivos oriundos dos concursos públicos.
2026-05-19T15:18:55Z,2026,5,Articulação entre gestão central do PPE e o orgão,2,"Demora para substituição dos profissionais, quando necessita colocar em disponibilidade e deficiência na formação dos profissionais","Tenho boa relação com as coordenações e isso facilita, acolho os estagiários de cursos técnicos e alguns profissionais do primeiro emprego ja fizeram estágio na nossa Instituição, e procuro atender da melhor forma as demandas que eles trazem.",4,Sim,É fundamental,Todas acima,4,Whatsapp,Mensalmente,4,4,4,3,3,4,Acredito que pode ser melhorado a participação do ponto focal no projeto de melhorias e nas capacitações,Não...,5,5,Positivo (4-5),Outras atribuições,2,2,Baixo desafio (1-2),"Demora para substituição dos profissionais, quando necessita colocar em disponibilidade e deficiência na formação dos profissionais","Tenho boa relação com as coordenações e isso facilita, acolho os estagiários de cursos técnicos e alguns profissionais do primeiro emprego ja fizeram estágio na nossa Instituição, e procuro atender da melhor forma as demandas que eles trazem.",4,4,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,4,4,4,4,4,4,3,3,3,3,4,4,Acredito que pode ser melhorado a participação do ponto focal no projeto de melhorias e nas capacitações,Não...
2026-05-19T16:12:12Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,4,alcancar o objetivo de formação profissional adequado/ orientação / formaçao ética,liderança/ acolhimento/ profissionalismo,5,Não tenho certeza,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Diariamente,4,5,4,5,5,5,futuras contratações,nao,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),alcancar o objetivo de formação profissional adequado/ orientação / formaçao ética,liderança/ acolhimento/ profissionalismo,5,5,Não tenho certeza / Talvez,Contribui significativamente,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Diariamente,4,4,5,5,4,4,5,5,5,5,5,5,futuras contratações,nao
